Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,hit the lights,the four horsemen,motorbreath,jump in the fire,(anesthesia) - pulling teeth,whiplash,phantom lord,no remorse,seek and destroy,metal militia,fight fire with fire,ride the lightning,for whom the bell tolls,fade to black,trapped under ice,escape,creeping death,the call of ktulu,battery,master of puppets,the thing that should not be,welcome home (sanitarium),disposable heroes,leper messiah,orion,"damage, inc.",blackened,...and justice for all,eye of the beholder,one,the shortest straw,harvester of sorrow,the frayed ends of sanity,to live is to die,dyers eve,enter sandman,sad but true,holier than thou,the unforgiven,wherever i may roam,don't tread on me,through the never,nothing else matters,of wolf and man,the god that failed,my friend of misery,the struggle within,ain't my bitch,2x4,the house jack built,until it sleeps,king nothing,hero of the day,bleeding me,cure,poor twisted me,wasting my hate,mama said,thorn within,ronnie,the outlaw torn,fuel,the memory remains,devil's dance,the unforgiven ii,better than you,slither,carpe diem baby,bad seed,where the wild things are,prince charming,low man's lyric,attitude,fixxxer,free speech for the dumb,it's electric,sabbra cadabra,turn the page,"die, die my darling",loverman,mercyful fate medley,astronomy,whiskey in the jar,tuesday's gone,the more i see,helpless,the small hours,the wait,crash course in brain surgery,last caress / green hell,am i evil?,blitzkrieg,breadfan,the prince,stone cold crazy,so what,killing time,overkill,damage case,stone dead forever,too late too late,frantic,st.anger,some kind of monster,dirty window,invisible kid,my world,shoot me again,sweet amber,the unnamed feeling,purify,all within my hands,that was just your life,the end of the line,"broken, beat & scarred",the day that never comes,all nightmare long,cyanide,the unforgiven iii,the judas kiss,suicide & redemption,my apocalypse,hardwired,"atlas, rise!",now that we're dead,moth into flame,dream no more,halo on fire,confusion,manunkind,here comes revenge,am i savage?,murder one,spit out the bone,URL
"August 19, 1983",Texarkana Community College,,"Texarkana, Texas, United States",33.425125,-94.04768820000001,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9204.html
"August 18, 1983",Tucker Coliseum,,"Russellville, Arkansas, United States",35.2784173,-93.1337856,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9203.html
"August 17, 1983",Pine Bluff Convention Center,,"Pine Bluff, Arkansas, United States",34.2284312,-92.00319549999999,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9202.html
"August 16, 1983",Bald Knob Ampitheatre,,"Bald Knob, Arkansas, United States",35.3098066,-91.5679114,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9201.html
"August 13, 1983",Mickey'S,,"Milwaukee, Wisconsin, United States",43.0389025,-87.9064736,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9200.html
"August 12, 1983",Metro,,"Chicago, Illinois, United States",41.8781136,-87.6297982,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash', 'seek and destroy', 'guitar solo', 'metal militia']",metal militia,[],,0.0,10.0,['Raven'],True,False,False,False,False,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9199.html
"August 10, 1983",Coast To Coast,,"Baltimore, Maryland, United States",39.2903848,-76.6121893,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'guitar solo', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,[],,0.0,9.0,['Raven'],True,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9198.html
"August 9, 1983",Seagull Inn,,"Baltimore, Maryland, United States",39.2903848,-76.6121893,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,[],,0.0,8.0,['Raven'],False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9197.html
"August 8, 1983",Sports 9 Skateway,,"Morganville, New Jersey, United States",40.33599239999999,-74.2911154,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9196.html
"August 7, 1983",Cheers,,"Long Island, New York, United States",40.789142,-73.13496099999999,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9195.html
"August 6, 1983",L'Amour,,"Brooklyn, New York, United States",40.6781784,-73.9441579,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['seek and destroy', 'guitar solo', 'metal militia', 'motorbreath']",motorbreath,1.0,11.0,['Raven'],False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9194.html
"August 5, 1983",L'Amour East,,"Elmhurst, New York, United States",40.737975,-73.8801301,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['seek and destroy', 'guitar solo', 'metal militia', 'motorbreath']",motorbreath,1.0,11.0,['Raven'],False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9193.html
"August 4, 1983",Riverboat,,"Rochester, New York, United States",43.15657789999999,-77.6088465,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9192.html
"August 3, 1983",Rooftop Skyroom,,"Buffalo, New York, United States",42.88644679999999,-78.8783689,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['seek and destroy', 'guitar solo', 'metal militia', 'motorbreath']",motorbreath,1.0,11.0,"['Motörhead', 'Raven']",False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9191.html
"August 2, 1983",Melody Inn,,"Jamestown, New York, United States",42.0970023,-79.23532589999999,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9190.html
"July 31, 1983",The Rat,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9189.html
"July 30, 1983",The Rat,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9188.html
"July 29, 1983",Rising Sun,,"Yonkers, New York, United States",40.9312099,-73.89874689999999,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'motorbreath', 'jump in the fire', 'phantom lord', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash', 'seek and destroy', 'guitar solo', 'metal militia']",metal militia,[],,0.0,11.0,['Raven'],True,False,False,False,False,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9187.html
"July 28, 1983",Utopia,,"Bridgeport, Connecticut, United States",41.1792258,-73.1894384,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9186.html
"July 27, 1983",Royal Manor,,"New Brunswick, New Jersey, United States",40.4862157,-74.4518188,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9185.html
"May 7, 1983",Willy'S,,"Sayreville, New York, United States",40.45940210000001,-74.360846,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9184.html
"May 1, 1983",The Sand Bar,,"Pasadena, Maryland, United States",39.1073317,-76.57107529999999,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9183.html
"April 24, 1983",Paramount Theater,,"New York, New York, United States",40.7127753,-74.0059728,,"['hit the lights', 'the four horsemen', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse']",no remorse,"['seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,1.0,9.0,,False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9182.html
"April 22, 1983",Paramount Theater,,"New York, New York, United States",40.7127753,-74.0059728,,"['hit the lights', 'the four horsemen', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,['am i evil?'],am i evil?,1.0,10.0,,False,False,False,False,False,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9181.html
"April 16, 1983",The Showplace,,"Dover, New Jersey, United States",40.883988,-74.5621025,,"['hit the lights', 'the mechanix', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash', 'seek and destroy']",seek and destroy,[],,0.0,9.0,"['Anthrax', 'Millenium']",False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9180.html
"April 9, 1983",L'Amour,,"Brooklyn, New York, United States",40.6781784,-73.9441579,,"['hit the lights', 'the mechanix', 'jump in the fire', 'motorbreath', '(anesthesia) - pulling teeth', 'whiplash', 'seek and destroy']",seek and destroy,[],,0.0,7.0,,False,False,False,False,False,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9179.html
"April 8, 1983",Paramount Theater,,"New York, New York, United States",40.7127753,-74.0059728,,"['hit the lights', 'the mechanix', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse', '(anesthesia) - pulling teeth', 'whiplash', 'seek and destroy']",seek and destroy,[],,0.0,9.0,,False,False,False,False,False,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9178.html
"March 19, 1983",The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['hit the lights', 'the mechanix', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash', 'am i evil?', 'the prince']",the prince,[],,0.0,11.0,"['Culprit', 'Warning']",False,False,False,False,False,6,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9177.html
"March 5, 1983",The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['hit the lights', 'the mechanix', 'phantom lord', 'jump in the fire', 'motorbreath', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash', 'am i evil?', 'the prince']",the prince,"['blitzkrieg', 'metal militia']",metal militia,1.0,13.0,"['Lääz Rockit', 'Exodus']",False,False,False,False,False,6,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9176.html
