Date,Venue,City_Country,Tour,Set,Encores,Encores_Count,Set_Length,Other_Acts,URL
"June 25, 1994",Iowa State Fairgrounds,"Des Moines, Iowa, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10032.html
"June 24, 1994",Ionia Fairgrounds,"Ionia, Michigan, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10031.html
"June 22, 1994",Pine Knob Music Theatre,"Detroit, Michigan, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Battery']","['Sad But True', 'One', 'Enter Sandman', 'Last Caress', 'So What']",2.0,21.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10030.html
"June 21, 1994",Pine Knob Music Theatre,"Detroit, Michigan, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10029.html
"June 19, 1994",Riverbend Music Center,"Cincinnati, Ohio, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10028.html
"June 18, 1994",Blossom Music Center,"Cleveland, Ohio, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10027.html
"June 17, 1994",Orange County Fairgrounds,"Middletown, New York, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10026.html
"June 15, 1994",Williams Grove Speedway,"Mechanicsburg, Pennsylvania, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10025.html
"June 14, 1994",Mann Music Center,"Philadelphia, Pennsylvania, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10024.html
"June 12, 1994",Cheshire Fairgrounds,"North Swanzey, New Hampshire, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Creeping Death', 'Whiplash']","['Sad But True', 'Enter Sandman', 'So What']",1.0,15.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10023.html
"June 11, 1994",Great Woods Center For The Performing Arts,"Mansfield, Massachusetts, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10022.html
"June 10, 1994",Champlain Valley Expo,"Essex Junction, Vermont, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10021.html
"June 8, 1994",Jones Beach Amphitheatre,"Long Island, New York, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10020.html
"June 7, 1994",Allentown Fairgrounds,"Allentown, Pennsylvania, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10019.html
"June 5, 1994",New York State Fair Grandstand,"Syracuse, New York, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10018.html
"June 4, 1994",Molson Park,"Toronto, Ontario, Canada",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10017.html
"June 3, 1994",Hippodrome De Quebec,"Quebec City, Quebec, Canada",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10016.html
"June 1, 1994",Garden State Arts Center,"Holmdel, New Jersey, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10015.html
"May 30, 1994",Darien Lake Performing Arts Center,"Buffalo, New York, United States",Summer Shit,"['Breadfan', 'Master of Puppets', 'Wherever I May Roam', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'The God That Failed', 'Kill/Ride Medley', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Seek and Destroy', 'Guitar Solo', 'Nothing Else Matters', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Whiplash']","['Sad But True', 'One', 'Enter Sandman', 'So What']",2.0,20.0,"['Danzig', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10014.html
"July 4, 1993",Rock Werchter @ Werchterpark,"Werchter, Belgium",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman', 'So What']",2.0,23.0,"['Lenny Kravitz', 'Neil Young', 'Faith No More', 'The Black Crowes', 'Sonic Youth', 'Tragically Hip', 'Sugar', 'Levelers']",https://www.metallica.com/events/event-10013.html
"July 3, 1993",Rock Torhout @ Festivalweide,"Torhout, Belgium",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,21.0,"['Lenny Kravitz', 'Neil Young', 'Faith No More', 'The Black Crowes', 'Sonic Youth', 'Tragically Hip', 'Sugar', 'Levelers']",https://www.metallica.com/events/event-10012.html
"June 30, 1993",Hayarkon Park,"Tel Aviv, Israel",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,,https://www.metallica.com/events/event-10011.html
"June 27, 1993",Nea Smyrni Stadium,"Athens, Greece",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Whiplash']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,['The Cult'],https://www.metallica.com/events/event-10010.html
"June 26, 1993",Wiener Stadthalle,"Vienna, Austria",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Whiplash']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,['The Cult'],https://www.metallica.com/events/event-10009.html
"June 25, 1993",Inonu Stadium,"Istanbul, Turkey",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,['The Cult'],https://www.metallica.com/events/event-10008.html
"June 22, 1993",Stadio Delle Alpi,"Turin, Italy",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10007.html
"June 20, 1993",St. Jakob Stadium,"Basel, Switzerland",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman', 'So What']",2.0,23.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10006.html
"June 18, 1993",Estadio Rayo Vallecano,"Madrid, Spain",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Whiplash']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10005.html
"June 16, 1993",Estádio José Alvalade,"Lisbon, Portugal",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10004.html
"June 13, 1993",Hippodrome De Vincennes,"Paris, France",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman', 'So What']",2.0,23.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10003.html
"June 12, 1993",Feijenoord Stadion,"Rotterdam, Netherlands",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman', 'So What']",2.0,23.0,"['The Cult', 'Suicidal Tendencies']",https://www.metallica.com/events/event-10002.html
"June 9, 1993",Mtk Stadium,"Budapest, Hungary",Nowhere Else to Roam,"['Creeping Death', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Of Wolf and Man', 'Wherever I May Roam', 'The Thing That Should Not Be', 'The Unforgiven', 'Disposable Heroes', 'Bass Solo', 'Instrumental Medley', 'Guitar Solo', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Fade to Black', 'Master of Puppets', 'Seek and Destroy', 'Battery']","['Nothing Else Matters', 'Sad But True', 'Last Caress', 'One', 'Enter Sandman']",2.0,22.0,"['The Cult', 'Megadeth']",https://www.metallica.com/events/event-10001.html
